index,pix,piy
68,0.9814877550390215,1.157480487540939
69,1.1835609554178352,1.3987911946303277
70,0.30391480179214025,1.0889088220737375
71,0.14843105976852627,0.00030758382770351716
72,0.1650272753287103,0.0035351358005679054
73,0.14233406172693314,0.0011001694187021582
74,0.12664815117562936,0.0009417433262560909
75,0.10684839690147764,0.0003065330787069279
76,0.10144167992027145,0.00046010943954549006
77,0.09760521153781786,0.0008031649991011575
78,0.0956898038342991,0.0003575252139065216
79,0.09426471787315606,0.00034705734651779976
80,0.10523601597064836,0.0006709815670639719
81,0.14069761337535552,0.0010507036968659604
82,0.22201789400825053,0.0012797000872812646
83,0.33247360152864996,0.06264848552840478
84,0.6881189326086972,0.3089295050177332
85,0.7006753392081927,0.1685735590931445
86,0.6710428189987455,0.9334518721572692
87,0.8262154412939504,1.1194612229220327
88,0.4107871890842583,5.334298384126949
89,0.24225679903439654,0.3251895044197655
90,1.2919481285819345,3.1202336209232473
91,1.2500019611281197,1.2978284051183364
92,0.9604303129597009,1.8711634565545225
93,0.8034741089544623,0.8798571032910653
94,0.8428031825340774,1.5544245700841695
95,0.8211394917863927,1.2948559171005196
96,0.35968796808172143,2.5340496507056054
97,0.1783340061470389,0.0004055731527559289
98,0.15428457998266096,3.9767119378620386e-05
99,0.14591336481191305,0.00021762637592797113
100,0.13301666977911755,0.000508869974026229
101,0.13781436211980183,0.00010265134803743004
102,0.14687185138427025,0.0003438524071339746
103,0.12792596673028786,1.4818897785820536e-05
104,0.10679009923409948,0.0007392437548546375
105,0.1073324832954991,0.0012492348146976773
106,0.3962969294080145,0.0009163429856063897
107,0.09930971803293401,0.00030772103009857695
108,0.11122545306741183,0.0008383574722667954
109,0.1077336390422139,0.0007454561816881445
110,0.10483585231124863,0.0003668010736645529
111,0.10591384068714929,0.001161238798592849
112,0.11174335558378035,0.00044243750903603024
113,0.10667397447423398,0.0004340417955890016
114,0.12299868788541495,0.00036333021826834614
115,0.41238189784520013,0.03561436884548743
116,0.24719779067303915,0.010384077230647831
117,0.1888259352234335,0.04961276409297064
118,0.14441334833555514,0.00014462905350693165
119,0.2407958113807358,0.0007328623408671829
120,0.9892977637959702,2.482488131225545
121,0.8781405807415001,0.5231107419812672
122,0.949263017132612,0.757319824604588
123,0.9272533245799278,0.38033722881269727
124,0.989066900512056,0.61570440391464
125,1.2431751051020548,0.6500027461814836
126,1.4196883625868757,1.9121866479692882
127,1.0212246221713632,0.6745482680645286
128,1.029186798779581,1.1776474886414214
129,1.0162663237193765,1.4617810874253967
130,0.9248626042623636,0.843638135408404
131,0.33486917301260216,2.8195080733115474
132,0.1669091724431784,1.6396569992273148e-05
133,0.15502062274344572,0.00012107506994211514
134,0.1379466576005982,0.0015292123055182462
135,0.12106462411487,0.00011433020651570925
136,0.12808806169533554,2.0296251162511616e-05
137,0.12473603571071144,3.7095823934369065e-05
138,0.13757827819543278,0.0005383756167866631
139,0.13801156857180424,0.0007157295782461852
140,0.125662325927431,0.0005480755707706239
141,0.12063152897813609,0.0006769141253081292
142,0.11991898810480067,3.1790330638941253e-07
143,0.1341905605470391,0.00018353463626057982
144,0.12170455317734738,5.683683101431893e-05
145,0.12668393449779125,7.755149305446302e-05
146,0.13416424200098956,1.1523709192579006e-06
147,0.13623888507618956,2.7417447357054906e-05
148,0.15872304317204336,7.809513493169708e-06
149,0.15593846010920753,0.00043403494599707015
150,0.24238270343789944,0.016351362628246463
151,0.2448278308155396,0.011457222904954129
152,0.18679642504377103,0.008076087934984426
153,0.31597953509489823,0.033843031385003976
154,0.606387239128031,0.19210414113674346
155,0.9570334242037166,0.2696612264916341
156,0.26469314600716976,0.2502823088460573
157,1.1004272107070685,0.0209409163998984
158,1.0101086326565234,0.016729305026091986
159,0.9978608679904695,0.04838711434044181
160,0.9715459780930972,0.01475816900278551
161,1.1812682592020198,1.8786614616657369
162,1.3016202512348896,1.5883520210757436
163,0.840690797199839,0.341036730608903
164,0.23542877300815002,1.1442754919678046e-05
165,0.955331754154151,8.938910649242642e-07
166,0.178943904484738,9.757159890349512e-05
167,0.14834172085333394,2.71069191164792e-05
168,0.1374393032391347,0.0007884280629133028
169,0.1320481017623468,0.0009835461246507158
170,0.12427804294932596,0.0006447793974801776
171,0.12371486806973324,0.00013161939235357089
172,0.11306504226524831,0.0003843487953162284
173,0.11653062181629516,0.0009183660944492029
174,0.11683499738975903,5.0203677867759897e-05
175,0.11860603651695277,0.0008534487499713068
176,0.11767096521741036,0.0005078444851719944
177,0.12539231950041413,0.00014504817572339292
178,0.15723353450498387,8.322952627147934e-06
179,0.2427879391665069,0.009398343507413096
180,0.3808471937195289,0.004131567045318282
181,0.4869860834774646,0.03294341635827761
182,0.6025960708776877,0.09799176107620283
183,0.19320434514284882,0.18495871531070204
184,0.7953943882397619,0.05833986323778285
185,0.8036201707626951,0.018310753005339776
186,0.8138162325246139,7.922459396631909e-07
187,0.7760670785419611,8.367218652607149e-05
188,0.7713123881205758,2.125512831684804e-06
189,0.8001785579549315,0.000595904181604597
190,0.9457486124177329,0.4707893405912331
191,0.8033776338226221,0.02734462975495892
192,0.7602187214559178,0.20857161521152687
193,0.2036694172137966,0.4012294502847971
194,0.3315934945991517,0.005997564158768186
195,0.21009028775346056,0.0036803783360307755
196,0.13069017118682372,3.327804233969444e-05
197,0.12172885503912582,0.0004532653835954553
198,0.11573671880168938,0.00011076514030937818
199,0.11355851266368437,0.00024645609247431443
200,0.11335837519585504,0.000114774622143917
201,0.11277609527708166,0.00040543252223830686
202,0.11154605206608587,3.741186257169489e-05
203,0.12243903116045682,0.0002642132386587732
204,0.1196684836839856,0.00029988929778493274
205,0.11908390216706503,0.00039242541893305444
206,0.12210063641753535,0.00032515885220809975
207,0.16848250624534367,0.0001717503810424913
208,0.19001743368166418,0.0011922564387286344
209,0.18981661925454024,0.002611222522963789
210,0.24901586977921294,0.006068837041653185
211,0.6883208675812033,0.1877724357029434
212,0.8028487741567106,0.00940290601733075
213,0.7870856272514515,0.00155478679970076
214,0.8922384354643502,0.0033385400743929346
215,0.9105721933574872,0.0005748516947621418
216,0.7746815717055587,0.004865880849382382
217,0.7498195335851764,6.599288646556744e-05
218,0.8026982202982178,0.00010148393640579111
219,0.6939321393619624,0.027435722953303345
220,0.6751351171406832,0.046882693601622887
221,0.793514152423889,1.1723653174779954e-05
222,0.7990517037675029,0.1332171955396291
223,0.6453297278780356,0.12772419186485323
224,0.6109710530656925,0.14317821996643587
225,0.31775079756450303,0.01437690714176312
226,0.3545418332481912,0.020478527435951046
227,0.16102556843872332,0.15142764925022853
228,0.18134704105145172,0.0003447611408071047
229,0.13208592873084665,0.011051241490794804
230,0.12466547260149767,5.753899638288555e-05
231,0.11097259135007476,2.4316782977884323e-05
232,0.11196193285788827,0.0008899930608143906
233,0.111420409829096,0.0010032596647729971
234,0.11761894916975249,0.0001425770612480939
235,0.11721999152758064,7.884602384332771e-05
236,0.11526875221769632,0.0006159378911237776
237,0.11867715215053416,0.0006898197570982843
238,0.11814569023011226,0.0004951400205168863
239,0.1647481408328194,0.0025248091968796205
240,0.2341017998976415,0.010176448024589056
241,0.48122017834104974,0.02793740924117474
242,0.2057811781030188,0.002480927875985051
243,0.4278323912435779,0.09140538946006845
244,0.8067606319387505,0.8351756487531911
245,0.826681350993705,0.01055214986212651
246,0.8760610570042645,0.005296266042566725
247,1.0248416364776294,0.07658070953848771
248,0.9621084159063308,0.42523559550747303
249,0.8249537173933522,0.07279020664130686
250,1.079036359210196,0.9011168800259293
251,1.2343773998569532,2.5062059218262633
252,0.3840670016861702,0.0692644379806542
253,0.13122238624843807,1.757496848288486e-06
254,0.11847251240931644,1.7731119271836583e-06
255,0.1124958988901203,0.00024078071528744175
256,0.10993442584885706,9.567727487768119e-05
257,0.10463598946912395,0.0003509132004462926
258,0.09960440141306072,0.000545830006757906
259,0.09989007378213238,0.0007343854875179476
260,0.10115744362562365,0.00017369071558755826
261,0.10186432834750822,0.0002418906965356587
262,0.11124507569043914,0.00016157242863778408
263,0.1529629766083391,0.00023775039040872388
264,0.1574231991577313,0.0009213746158386671
265,0.14800125027012923,0.000747794994404013
266,0.14424343075006996,0.0010372440089922664
267,0.14299967034108876,0.13471930019997044
268,0.45385464266484826,0.04578177518616473
269,0.4159131619425377,0.026586227127524256
270,0.32713996435940695,0.048192208803634895
271,0.12087799243689681,0.08828018751384069
272,0.10985605159501531,8.683521207427306e-05
273,0.11914609842040415,0.00033692704038377065
274,0.19039683018746595,0.00010614322119995389
275,0.21582697351944152,0.008690780343959304
276,0.17678206761591356,0.012487693340705895
277,0.26689929721298034,0.030889116559516733
278,0.14901600476548596,0.08534147723527041
279,0.47251038843437454,0.025815085749815253
280,0.33806113183854636,0.0030511277922985066
281,0.16520536963212065,0.10610692587243221
282,0.5241689231611038,0.14420468378445808
283,0.31160984161229766,0.011571519760882939
284,0.17074150368330132,0.039486537686142936
285,0.1434468225701161,2.7209849157384152e-05
286,0.13559758173549058,0.0013732322058825973
287,0.12126484332721106,0.00034157385478143435
288,0.12055245760417484,0.001103297418199998
289,0.11857030898241944,0.001822843561430288
290,0.11672292911162634,0.0003804452055148813
291,0.1205650098411294,0.0007989358553087057
292,0.16917577143648496,0.0009723483148990147
293,0.17800841433657566,0.00015867978651509877
294,0.1816927928012294,0.0015419789971544738
295,0.12721775371971736,0.0004710259098266776
296,0.12883116385577867,0.00028659621730373584
297,0.13047850781065182,3.7191915678969887e-06
298,0.1324756427624232,0.00018852133908892386
299,0.13044552562264936,0.00044476388371220604
300,0.12471261184592661,0.00014823501805974958
301,0.14124448651615246,0.0009301188009691562
302,0.14057297969250704,0.0010085217879227905
303,0.14344847100419242,0.00019428362048562467
304,0.1465317343595012,1.2073187628002758e-06
305,0.17361118593749572,0.000904696252606244
306,0.18117499972153647,0.010129929763103852
307,0.15601592728143515,0.00012317636331203935
308,0.18483679632670413,0.03375670523453225
309,0.18688043719709446,0.0002605043726600235
310,0.21942953193431028,0.013675461505322006
311,0.20642011112038458,0.023098308647284287
312,0.30857753281742833,0.2707216664604172
313,0.2215512261487515,0.014702192517822892
314,0.2794774699234314,0.38179083630112476
315,0.2682110626722183,0.014183375068219234
316,0.37261308725163467,1.7561503572747406
317,0.22645164977426707,0.020359292831044595
318,0.22419414604952595,0.03539792985180912
319,0.24637235155807696,0.08178619166876373
320,0.15770208136087124,0.0004864244225903082
321,0.14687559714495885,9.689088370116466e-05
322,0.1421921529726892,6.080270504811385e-09
323,0.14561105828466644,5.31965793810067e-06
324,0.15075570921993228,1.1312837323657954e-05
325,0.1525084769114883,0.00022212201843622734
326,0.12853015213649227,0.0004258065817777656
327,0.12744883978445176,0.0004136504258004084
328,0.11754183767958945,9.253629492160847e-05
329,0.12304186032164793,0.00020463290701829698
330,0.11931804878639321,0.0009482121414058869
331,0.11558568982976687,0.00011852147749757116
332,0.1115826133574809,0.00029873177590282235
333,0.12725253762289418,0.00013881772868139925
334,0.1375403002386035,0.0006246552449850801
335,0.1354276762599307,0.00048595057575922396
336,0.14045788666590547,2.1876323324243723e-05
337,0.14451484170687598,5.9610781981175004e-05
338,0.14878695299420042,0.0003871420766588375
339,0.14875098052544306,0.0006239904569323152
340,0.1750047407936316,0.019693358846231152
341,0.19711533346811272,0.0701812598538567
342,0.18397997150409534,0.0005920248233512897
343,0.20470325853920196,0.13450121426322612
344,0.17945519120093453,0.00130854525705053
345,0.4526478386089316,0.6082284671790803
346,0.2619277711252815,0.05505297687542967
347,0.2507693555412231,0.3734952062158966
348,0.6779683150199504,0.21366149662396616
349,0.21587997837331888,0.2583718234104513
350,0.22696699505957593,0.5370588178760602
351,0.28868673135751,0.2786632425873569
352,0.3487500010876908,0.004564542252178342
353,0.19583589249576971,0.2548657779750061
354,0.17508788737975384,4.154596812140952e-06
355,0.14585579713253186,5.4889589338251224e-05
356,0.17546653689504726,0.0019290324531653152
357,0.17031799956057977,0.002973592663905812
358,0.15996998059903203,0.002328843155813229
359,0.13542064921305497,0.005665389466891358
360,0.11939530152445679,0.000706883153808024
361,0.11592194646169315,0.0008887460743142108
362,0.11183427280035677,8.812223614132728e-05
363,0.11184935344504467,0.0003874685061267753
364,0.11484972648347387,0.0005483950042055154
365,0.1157975634286112,0.001346974762136116
366,0.11381234080572011,0.00014292039597629716
367,0.11431783525347568,0.0008692259724638962
368,0.15287741644429248,0.00312857942823111
369,0.16596500197904854,0.005656041664427036
370,0.2273388766947811,0.009308465852270983
371,0.684912659238934,0.0019384519006220965
372,0.7450900352768738,0.022267857773487137
373,0.791905291227811,0.4054665145252526
374,0.2255949857619105,0.37586178852143376
375,0.1556284656575495,0.006907196024330122
376,0.2508795350320976,0.0017141655085334707
377,0.2695197201138766,0.20858666913054652
378,0.7222298809930906,0.2123499670913925
379,0.21370423949737416,0.011166198039187685
380,0.17898156923838562,0.04209312906419614
381,0.15176636880020947,9.045360559568698e-05
382,0.14507864017748764,2.575023647544372e-06
383,0.12468209414026929,0.0001033122821125965
384,0.12954756043846638,0.0005418942623987467
385,0.12508356146573332,2.4195172544515376e-05
386,0.11999967591694456,0.0007044604901263301
387,0.1173779696246347,0.0003868195283927012
388,0.13071623046916728,0.0002882995150641894
389,0.12846317666821497,0.0008207513309724523
390,0.1318095061745244,0.0009385290438295383
391,0.13872938967097698,0.0006585889291742651
392,0.1375941932615397,9.362273781009636e-05
393,0.1405191138965412,0.0013343109391412223
394,0.14238278616472436,4.9512522504650945e-05
395,0.22158197212235484,0.021570730960712617
396,0.3270482956881763,0.14235724440729308
397,0.40430740073232063,0.2092481496109974
398,0.3954830900833516,0.24330790131349045
399,0.2684568571783879,0.03263694089531148
400,0.5958783993368771,0.28298046831597085
401,0.9853672888775457,1.7489978867871223
402,0.7617049690865408,0.21812040659704643
403,0.8370421595618839,0.13715141502841235
404,0.6790237059143747,0.09915124875930091
405,0.22311409788087214,0.0005895712838295874
406,0.27425050195426054,0.05820619357369445
407,0.16060711760349833,0.0007843462115221785
408,0.14708384676041028,0.0005698281122049284
409,0.14180397798552496,0.00042007219645293016
410,0.13658594980131122,0.0003569460687728053
411,0.1177778573749407,0.0001535393067680875
412,0.12774341601212966,6.742346488138996e-05
413,0.1293155931207103,0.00020607681724936125
414,0.1295727242681558,0.00046764166682845235
415,0.12644732795669072,0.0008874753176416877
416,0.12344451431848506,0.00045895733631722365
417,0.14717321950547196,0.0002781081015086547
418,0.15193987712262824,0.00990942667428206
419,0.16994293365317248,0.0019017389532017617
420,0.17680124681327716,0.00013865083732955363
421,0.3316324069543359,0.012196893023640258
422,0.4422731142466689,0.06821096417040788
423,0.33756734634373725,0.04352538616917829
424,0.22106116563602604,0.050746559564301456
425,0.3031342388690871,0.3788320175484013
426,0.3364486500885692,0.3876037896067684
427,0.49829133902738054,0.03478010672630452
428,0.9218542423949176,0.27458646792059765
429,1.0938952573805678,0.21154099682778524
430,0.746977842490767,0.195620411372562
431,0.772827352444855,0.2616941884517724
432,0.694892241378322,0.2944356549080511
433,0.8124235603109013,0.34344217462088594
434,0.6733071324458508,0.13649949668772668
435,0.8198876802289701,0.04632609690065323
436,0.5164316694653402,0.18993668810582706
437,0.1524670467745479,4.024360593385242e-07
438,0.13263748774650003,5.982768532595295e-05
439,0.1358467921830149,0.0001733423429042716
440,0.13861110209694863,0.00019625905752234662
441,0.11688025014232524,6.26767880585408e-05
442,0.1138727350404299,0.00017245819213080078
443,0.11809901133840961,2.7219153396728406e-05
444,0.12779488148389714,0.00028345484361939546
445,0.1358417171128282,4.103633111125132e-05
446,0.12970808291026237,0.00012222836375746425
447,0.13274888213144267,0.0006833302317818194
448,0.13161900121080783,0.0035917300184993765
449,0.12961383242175523,0.000496116442989233
450,0.13138886958905477,1.0548949613288924e-05
451,0.13926787838466909,0.0009780850385766404
452,0.1587807688987199,1.872342849903643e-05
453,0.1708186771861886,0.006448969857645285
454,0.23226135239633153,0.00040326665907623646
455,0.21396456428694602,0.0007545910458187697
456,0.38000661927071544,0.3305309189936022
457,0.22799587775919938,0.021970676515907298
458,0.37171650538228657,0.6497609542007395
459,0.22962781306599578,0.21029910493522763
460,0.742081092961641,0.35974822569747156
461,0.7948092736146051,0.06921180910851465
462,0.23908554596861742,0.5017748157323979
463,0.9041360355891447,0.00038671857871468195
464,0.22932911384542026,0.0005665230109491643
465,0.20574556741592775,6.939494298951619e-06
466,0.24482305348206176,0.006347825527585222
467,0.17375028213189334,4.3668728911851955e-05
468,0.16412590174641056,0.00018988728888985897
469,0.14874406029436774,1.4213111575547556e-08
470,0.13520839890021807,0.000545970738927704
471,0.12228943533241124,0.00013737459038507482
472,0.11468118216656803,0.000583035098495999
473,0.11136076147054633,0.0002970178069048118
474,0.10837194829497622,0.00015856715534361525
475,0.11913131904606679,0.00034199056755290845
476,0.11192739869865291,0.0002617346850544642
477,0.11777671643124851,0.0004040056531739018
478,0.12031252726457295,0.0003303774777322393
479,0.12267117825712137,3.083772331782123e-05
480,0.12548138645347842,0.0006175243180047109
481,0.13179538475098196,0.00018381004648225328
482,0.14425827671800648,0.0005622052332370326
483,0.14251499477872642,0.00013256065010261979
484,0.14204802478698872,0.0011953073058706333
485,0.15359367864876364,0.0005044720602586202
486,0.15042598352026076,0.0011306692158008778
487,0.22992714741714085,0.011017324437093298
488,0.2928007779020216,0.03649052181173859
489,0.5442514313133487,0.2085086032580287
490,0.18008476669932122,0.2701360652082148
491,0.6649328422853491,0.12864523377887604
492,0.6783443036657372,0.30933715505514964
493,0.926311529281073,1.2009481360504017
494,0.7894433467147953,0.008743767165998452
495,0.19677196566365046,0.009936794048164051
496,0.1431134606811224,0.0015014733749998752
497,0.25834350664446015,0.04854254500692011
498,0.33128298967625686,0.14034268518127668
499,0.2025614431872548,0.012150267748139206
500,0.28399438871035637,0.11157541835392974
501,0.3925254108555375,0.5803739586699925
502,0.3296545673372789,0.13196559082748616
503,0.19446108077698696,3.673471671759788e-06
504,0.18302897276413427,0.002069159640133473
505,0.17942899185999994,3.3976718695518796e-05
506,0.1679640758249423,0.00014392635199121485
507,0.12518204954031734,0.0003051288063112126
508,0.115808165762348,0.000172230515932693
509,0.11466341594352428,0.0002558328080446722
510,0.16360637420945967,0.002163307486541686
511,0.18661851995347717,0.0048921091064289355
512,0.17585901636217396,0.00024594577055227804
513,0.5055762486355728,0.15026466117727025
514,0.16559311800840307,0.004761492736441865
515,0.17845040624059638,0.00010873723970750386
516,0.19304108182984817,1.864379782159763e-05
517,0.25901203499405145,1.8517535345892846
518,0.6904387488361597,0.041127580579690425
519,0.7065227779271133,0.08741654292363167
520,1.0762850324143751,0.31494424898516515
521,1.274131621895843,0.4215965390263571
522,0.9779882385515367,1.6433505443640355
523,0.9329458962754843,1.9273261795258803
524,1.0025341291131917,0.40464338970004976
525,0.5941678148879174,0.24417377306068166
526,0.7909427624306138,0.20310596434847877
527,1.10043168202986,2.0366776342233255
528,1.307545640992262,2.0114398204964457
529,0.2535397329562385,2.008323966420958
530,0.15880114707789247,4.280585676267054e-05
531,0.167730387797209,0.01873004894293022
532,0.29709263639265066,0.08372811396543459
533,0.1533651180134255,0.0054677299620272376
534,0.10641740212841687,0.0005939019186304719
535,0.10550983823530255,0.00019574781811064506
536,0.11631457738914901,0.0005450802117812322
537,0.11340022308544134,0.00020475741123295174
538,0.11247349234560601,0.00019168234369712576
539,0.14996913592014213,0.0007545385151086982
540,0.16354243918691,0.0006688278263970373
541,0.1599845790210892,0.001131593806201993
542,0.6609877848519139,0.059150695782126256
543,0.6728811609010737,4.5287089011491566e-05
544,0.6592067039469015,0.003934342750384803
545,0.6676834005025634,0.07873557220935629
546,0.6934130349897236,0.07003156401456155
547,0.1997340195091551,0.1948872706666543
548,0.8202613104166221,0.5486794308061308
549,0.8750619532240819,0.4711819026483094
550,0.8602009816067896,0.05172706970406692
551,0.3403268578085083,0.20445829871584453
552,0.386776528423861,0.21338213469106637
553,0.4970068224981738,0.452658590600548
554,0.3733905655946132,0.15488401037895053
555,0.13161654890620483,0.00021153943878978875
556,0.12687124137081568,0.0001382788854092539
557,0.13358693856363058,1.6200496832994776e-05
558,0.142241862378579,0.0011147819745419066
559,0.12799581142631972,0.00016183453035259568
560,0.1298421909834567,0.0002944617523039373
561,0.13006024891560725,0.0004267411498344146
562,0.1175920967020448,0.00010003201276465539
563,0.1164107954423651,3.208907061303937e-05
564,0.11971984927728706,0.000293524671819573
565,0.12146162678354892,0.0004978675833101811
566,0.13170954198243906,0.00013792676690509758
567,0.13160351187494262,0.00011303431076932525
568,0.1856755896074383,0.022754243672861225
569,0.25056969436950693,0.003938490271390539
570,0.2789756797877561,0.007228311024978342
571,0.567124610095084,0.10481144212614714
572,0.5735840839190881,0.16402634530742202
573,0.9351073296078632,0.007718844825502172
574,0.7817254084695932,0.00017971300247394072
575,0.22142719640019612,0.12091979370910923
576,0.3647603116920955,0.1303857247581316
577,0.4803157924351747,0.04630410051948155
578,0.2663918043867782,0.16316522958061075
579,0.3530067247677466,0.057702560711988184
580,0.5098584433894962,0.04600765523560961
581,0.5219510485423104,0.21321583229199953
582,0.5585282151479651,0.469681121086265
583,0.32214010441114654,0.07995883581850743
584,0.5022062743657072,0.08080314501417693
585,0.29328025900698695,0.07577164691874981
586,0.24360671537776232,0.008099117201086014
587,0.21442298630411838,0.002238895592319828
588,0.13810996765695863,0.013895229930728567
589,0.13543860636747682,0.000646387878735516
590,0.12500850159461835,0.0007332807087081802
591,0.11520895929226917,0.000944320846292147
592,0.12154589734278398,0.0004937696238647174
593,0.12002073200021515,0.00013603745795271645
594,0.11300068874263237,3.2844985386817125e-05
595,0.11305107965317698,0.0005812789798636899
596,0.11447821500382495,0.00022280060132149373
597,0.11767769609545398,0.0003785921160990877
598,0.12304824760097074,0.0003459565107323665
599,0.12750064079164541,0.0006876720301019057
600,0.12845817378462845,0.00014671169086259781
601,0.14131555294626866,0.0005016592363711772
602,0.16464024849284414,0.001295133693645875
603,0.14501276972693386,0.0004020310543570736
604,0.1752834882752666,0.011655514190016104
605,0.2397294851802838,0.06973849186324729
606,0.26112813036771443,0.05306666837305334
607,0.19944455134782052,0.055135421547541454
608,0.29602125703366494,0.11162933442972035
609,0.23582500999151523,0.5516327282737579
610,0.5010866391399648,0.025521636499333443
611,0.26991106234302337,0.9153469527538547
612,0.33320234447542446,0.11152436160225532
613,0.38653167874309324,1.2869001737266759
614,1.0649098317518169,0.4224970948765841
615,0.4897725054944453,0.4437330054698905
616,0.3521296313712642,1.6008847503961132
617,0.3060138346069644,0.3086353316996747
618,0.3158484392106256,0.08030233791467367
619,0.22426763077747208,0.08443399132686852
620,0.20919745236330167,0.06291168040996917
621,0.19683307762871757,0.04766529733742717
622,0.16384767764516564,0.009680592383576613
623,0.1619116870168109,0.0038954613316987655
624,0.1497350946507719,9.542850852243905e-06
625,0.13652820638386537,0.0001530181983068011
626,0.1423056135429859,0.0005641232084265032
627,0.14719998291747208,0.00135299390659243
628,0.1386939647771811,0.0004924252081066865
629,0.12580757585457472,0.001093430253458319
630,0.1219482356417178,0.0005816851643576693
631,0.11783351862117222,0.0005933877861405382
632,0.11555298370513253,0.000202933524678306
633,0.1196379939957581,0.00048255780298702284
634,0.11915363734727974,0.00019431840840732453
635,0.12192803724744279,0.0003994054533588996
636,0.1278233439966663,0.0006313118729458579
637,0.13320039487843474,0.00040968953590980555
638,0.14813213375008236,9.5343213349993e-05
639,0.14008431021069775,0.0018693811941572782
640,0.1494781302505596,0.019222243403773997
641,0.15317575264920966,0.0014626237491453774
642,0.6398862264624744,0.17645220000180928
643,0.18794065617363115,0.0004879528936171593
644,0.1786829270689244,0.16796666532763432
645,0.19144335393640785,0.048420315556354475
646,0.18131590970843486,0.026050064627421505
647,0.1641218080227585,0.02002955449254002
648,0.1864201989649385,0.010071354026212117
649,0.29844940351862503,0.028170942547390058
650,0.19181493475739333,0.0014407764467684527
651,0.17846246267641488,0.0173546124001805
652,0.18103791176163334,0.01743374544101911
653,0.22859562557924834,0.2285321706755287
654,0.2537852903850924,0.2553334791437215
655,0.2296749354354937,0.1384219477724113
656,0.19783441005736688,0.017091367558581406
657,0.16960891830925942,0.031982166488523756
658,0.24498574801162465,0.005327389386245775
659,0.21210032356309014,0.004816280972342563
660,0.22963936402040752,0.6595355180695375
661,0.17998806570120424,6.173182208335439e-05
662,0.15964663346172045,0.0019142820662419334
663,0.15449256023445,0.003683601742764653
664,0.12562709176981968,0.0006082628713631966
665,0.12145185637651855,0.00027959837158213414
666,0.11681922404498953,0.00032859568339481594
667,0.112242445049094,0.0002659431005417598
668,0.11083582842657412,0.0003423621733388453
669,0.11419839219774797,0.0018263297048511044
670,0.11512684579854422,0.001200703252589698
671,0.11333897610599564,6.987111461354578e-05
672,0.11953332773400975,0.008889237222571728
673,0.1179366378461444,0.00022931205916134272
674,0.11899527987155871,0.00019797409877664237
675,0.12323094408492932,0.007014633102687962
676,0.1369541617726741,0.00013727974867836014
677,0.1572307207600529,3.93396005726073e-05
